CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,ActiveMonths,PurchasesPerMonth,CLV_12M
14223,93,3,991.1299999999999,4,3,2,432,Potential,330.3766666666666,5.73,0.5235602094240838,2075.6649214659683
16232,44,4,990.8799999999998,3,2,2,322,Needs Attention,247.71999999999994,5.730810185185185,0.6979815891198888,2074.8479910813458
17324,18,4,990.2300000000002,2,2,2,222,Lost,247.55750000000006,11.630300925925926,0.3439291919853352,1021.7070113389158
15062,72,4,987.86,3,2,2,322,Needs Attention,246.965,9.601712962962964,0.4165923325795455,1234.6047049860895
18237,3,5,987.0999999999999,1,2,2,122,Lost,197.42,4.399629629629629,1.1364592979207004,2692.317535146056
16376,9,2,987.0100000000002,1,3,2,132,At Risk,493.5050000000001,1.0,2.0,11844.120000000003
13117,22,8,984.9100000000001,2,1,2,212,Lost,123.11375000000001,11.698402777777778,0.6838540399033581,1010.3020236618248
17144,2,2,984.5699999999998,1,3,2,132,At Risk,492.2849999999999,2.7737731481481482,0.7210394986104968,4259.48315488162
12510,143,2,982.57,4,4,2,442,Loyal Customers,491.285,6.094699074074074,0.32815401969683733,1934.6057708011288
15133,128,3,982.4200000000001,4,3,2,432,Potential,327.47333333333336,5.800138888888889,0.5172289935585833,2032.5444314072938
14138,2,2,982.3800000000002,1,3,2,132,At Risk,491.1900000000001,2.070972222222222,0.9657299979880625,5692.283012541078
15071,94,2,982.0699999999997,4,3,2,432,Potential,491.03499999999985,6.068611111111111,0.3295646999588044,1941.9336293312576
16188,45,4,981.8599999999998,3,2,2,322,Needs Attention,245.46499999999995,6.603587962962963,0.605731311892034,1784.230037682937
16907,30,5,981.6500000000005,2,2,2,222,Lost,196.3300000000001,11.201666666666666,0.4463621484898081,1051.6113673560487
16085,24,5,981.5099999999993,2,2,2,222,Lost,196.30199999999985,9.901782407407408,0.504959591543797,1189.4949328707644
12541,30,3,981.1800000000004,2,2,2,222,Lost,327.0600000000001,8.36824074074074,0.35849829049426296,1407.0054106686441
18170,34,3,980.3100000000004,3,2,2,322,Needs Attention,326.77000000000015,6.132453703703704,0.4892005948920814,1918.2729407146262
13509,9,7,979.72,1,1,2,112,Lost,139.96,9.195439814814815,0.7612468942184003,1278.5293837776878
15506,23,3,979.2600000000004,2,2,2,222,Lost,326.42000000000013,3.8672685185185185,0.7757413237882035,3038.6097949313457
13350,17,2,979.1199999999998,2,3,2,232,At Risk,489.5599999999999,2.1041666666666665,0.9504950495049506,5583.892277227722
15132,19,5,977.9300000000003,2,2,2,222,Lost,195.58600000000007,8.140462962962962,0.614215680698841,1441.5838575019627
14920,213,2,977.77,5,4,2,542,Champions,488.885,1.0,2.0,11733.24
15860,41,8,977.2099999999994,3,1,2,312,Needs Attention,122.15124999999992,10.933032407407408,0.731727456929497,1072.5770822791098
13026,2,5,975.36,1,2,2,122,Lost,195.072,9.140810185185185,0.5469974650719327,1280.4466740781447
14522,25,4,974.54,2,2,2,222,Lost,243.635,5.7963657407407405,0.6900875788229375,2017.5538471983164
15449,27,3,974.5199999999999,2,2,2,222,Lost,324.84,7.839328703703703,0.38268582851777155,1491.739974428555
12994,5,3,974.4200000000001,1,2,2,122,Lost,324.8066666666667,8.81,0.340522133938706,1327.2463110102155
15747,13,3,974.0399999999992,1,2,2,122,Lost,324.6799999999997,5.33462962962963,0.5623633144721769,2191.057451313915
18194,83,1,973.8399999999999,4,4,2,442,Loyal Customers,973.8399999999999,1.0,1.0,11686.079999999998
16419,113,6,972.2299999999998,4,1,2,412,Potential,162.0383333333333,6.633518518518518,0.9044973618826946,1758.758940286424
13155,34,4,971.7600000000001,3,2,2,322,Needs Attention,242.94000000000003,11.170763888888889,0.35807757104047644,1043.8963813028804
17100,19,2,971.74,2,3,2,232,At Risk,485.87,1.0,2.0,11660.880000000001
17618,6,3,971.5800000000003,1,2,2,122,Lost,323.86000000000007,11.894097222222221,0.2522259524157058,980.230763392206
14256,261,2,969.06,5,4,2,542,Champions,484.53,3.4688194444444442,0.5765650337330585,3352.356669536146
15907,4,3,967.4499999999998,1,2,2,122,Lost,322.4833333333333,6.899074074074074,0.43484096094483965,1682.74755066434
15793,15,3,965.6099999999999,2,2,2,222,Lost,321.86999999999995,8.464953703703705,0.3544024108114612,1368.8580476146199
12550,80,1,964.8299999999994,4,4,2,442,Loyal Customers,964.8299999999994,1.0,1.0,11577.959999999992
13138,23,6,962.39,2,1,2,212,Lost,160.39833333333334,11.669166666666667,0.5141755338141827,989.6747839748626
14006,116,3,962.19,4,3,2,432,Potential,320.73,6.5589814814814815,0.4573880881460254,1760.3769781328965
15156,2,3,961.4900000000001,1,2,2,122,Lost,320.4966666666667,1.0745601851851851,2.7918399000452383,10737.304581977987
14629,5,2,959.0100000000006,1,3,2,132,At Risk,479.5050000000003,1.4343055555555555,1.394403021206546,8023.478648203742
18192,72,1,957.9699999999999,4,4,2,442,Loyal Customers,957.9699999999999,1.0,1.0,11495.64
13823,19,2,957.6600000000001,2,3,2,232,At Risk,478.83000000000004,2.4328703703703702,0.8220742150333017,4723.605556612751
12697,29,3,957.5899999999997,2,2,2,222,Lost,319.19666666666654,4.690347222222222,0.6396114952399283,2449.942286907211
15948,9,2,955.2400000000001,1,3,2,132,At Risk,477.62000000000006,1.1763194444444445,1.7002184308400732,9744.699923254031
17244,54,1,954.8999999999997,3,4,2,342,Loyal Customers,954.8999999999997,1.0,1.0,11458.799999999997
17097,3,8,954.42,1,1,2,112,Lost,119.3025,12.10300925925926,0.6609926365114277,946.2968882088553
15835,45,4,954.0900000000004,3,2,2,322,Needs Attention,238.5225000000001,9.540555555555555,0.41926279624992724,1200.0433238222797
16934,55,2,950.93,3,3,2,332,Needs Attention,475.465,1.0,2.0,11411.16
15421,59,4,950.3599999999996,3,2,2,322,Needs Attention,237.5899999999999,8.392685185185185,0.47660550964795184,1358.840436447082
16511,22,3,950.2599999999996,2,2,2,222,Lost,316.7533333333332,8.165671296296296,0.36739171724444875,1396.470612914839
13636,37,5,949.12,3,2,2,322,Needs Attention,189.824,8.294467592592593,0.602811445603244,1373.1369582022821
12822,71,2,948.8799999999999,3,3,2,332,Needs Attention,474.43999999999994,1.0,2.0,11386.559999999998
17044,26,1,948.48,2,4,2,242,Loyal Customers,948.48,1.0,1.0,11381.76
13748,96,5,948.2499999999999,4,2,2,422,Potential,189.64999999999998,9.267708333333333,0.5395076992244577,1227.8116218950208
15787,27,3,948.0499999999992,2,2,2,222,Lost,316.01666666666637,1.1690740740740742,2.566133375574212,9731.290986852517
12458,72,2,947.4000000000002,3,3,2,332,Needs Attention,473.7000000000001,7.10625,0.2814423922603342,1599.831134564644
15707,36,4,945.5799999999997,3,2,2,322,Needs Attention,236.39499999999992,1.7003703703703703,2.352428664778915,6673.228490524938
17289,32,3,944.4100000000001,2,2,2,222,Lost,314.80333333333334,4.96412037037037,0.604336675215668,2282.9663977617165
13261,269,2,944.1,5,4,2,542,Champions,472.05,1.0,2.0,11329.2
12820,4,4,942.34,1,2,2,122,Lost,235.585,10.770324074074074,0.3713908673954066,1049.9294099441624
14075,5,3,942.26,1,2,2,122,Lost,314.08666666666664,8.555625,0.3506465044926584,1321.600701293009
15576,38,1,940.6700000000002,3,4,3,343,Loyal Customers,940.6700000000002,1.0,1.0,11288.040000000003
15289,30,3,939.78,2,2,3,223,Lost,313.26,7.334837962962963,0.4090069903586701,1537.506357597084
17527,54,4,939.3699999999998,3,2,3,323,Needs Attention,234.84249999999994,5.498356481481482,0.7274901169962404,2050.1471736082744
17227,19,6,939.3200000000002,2,1,3,213,Lost,156.55333333333337,11.666087962962964,0.5143112257552458,966.2056411528353
16584,81,2,936.0799999999999,4,3,3,433,Needs Attention,468.03999999999996,5.8007175925925925,0.3447849284291934,1936.4776548239959
14140,4,2,935.0499999999996,1,3,3,133,At Risk,467.5249999999998,1.0,2.0,11220.599999999995
16027,92,6,934.62,4,1,3,413,Needs Attention,155.77,7.031203703703704,0.8533389520260215,1595.0953026851203
14081,303,2,934.5200000000002,5,4,3,543,Champions,467.2600000000001,2.234027777777778,0.895244016164128,5019.740627914206
12924,89,4,933.7000000000004,4,2,3,423,Needs Attention,233.4250000000001,7.9695833333333335,0.5019082971715376,1405.8953312071947
16657,10,4,933.6199999999999,1,2,3,123,Lost,233.40499999999997,8.166342592592592,0.4898153554846281,1371.9042365626754
13655,115,2,932.9700000000004,4,3,3,433,Needs Attention,466.4850000000002,4.239629629629629,0.47173932034594224,2640.7118022189234
14532,237,4,932.8499999999998,5,2,3,523,Needs Attention,233.21249999999995,3.8656712962962962,1.0347491272298306,2895.797170009042
18133,213,1,931.4999999999999,5,5,3,553,Champions,931.4999999999999,1.0,1.0,11177.999999999998
17552,61,4,930.41,3,2,3,323,Needs Attention,232.6025,10.397569444444445,0.38470529303723494,1073.8009550843212
14475,72,3,925.8499999999999,3,3,3,333,Needs Attention,308.6166666666666,7.767453703703704,0.3862269560190014,1430.3529089207696
14231,184,3,925.71,5,3,3,533,Needs Attention,308.57,3.4988425925925926,0.85742639761826,3174.9127621567977
17048,118,3,925.3500000000003,4,3,3,433,Needs Attention,308.4500000000001,7.126342592592593,0.42097330587478643,1558.190594364935
15312,76,4,924.8500000000001,4,2,3,423,Needs Attention,231.21250000000003,9.300439814814816,0.4300871872347733,1193.2984053422406
13805,53,2,924.5999999999999,3,3,3,333,Needs Attention,462.29999999999995,2.5657638888888887,0.7794949522288684,4324.32619698487
15654,10,2,922.5300000000002,1,3,3,133,At Risk,461.2650000000001,1.0,2.0,11070.360000000002
13122,95,2,922.3900000000002,4,3,3,433,Needs Attention,461.1950000000001,4.86900462962963,0.4107615728745228,2273.2942032223873
16551,96,3,922.12,4,3,3,433,Needs Attention,307.37333333333333,8.032268518518519,0.37349348980097635,1377.6232672611052
13934,264,1,922.0999999999997,5,5,3,553,Champions,922.0999999999997,1.0,1.0,11065.199999999997
13035,74,2,921.8799999999999,4,3,3,433,Needs Attention,460.93999999999994,6.232777777777778,0.32088421427934755,1774.9004367590692
17323,16,7,921.0700000000004,2,1,3,213,Lost,131.58142857142863,9.237291666666666,0.7577978754595278,1196.5455242562987
13984,27,5,920.5100000000001,2,2,3,223,Lost,184.10200000000003,11.328703703703704,0.4413567633837352,975.0559542296692
17018,41,2,920.1,3,3,3,333,Needs Attention,460.05,9.504074074074074,0.21043607030123535,1161.7333697049999
12652,332,1,919.9799999999998,5,5,3,553,Champions,919.9799999999998,1.0,1.0,11039.759999999998
13075,130,1,919.61,4,5,3,453,Loyal Customers,919.61,1.0,1.0,11035.32
13549,26,7,918.1999999999999,2,1,3,213,Lost,131.17142857142855,7.227268518518518,0.968554023150491,1524.5593783830527
15253,17,5,918.1999999999998,2,2,3,223,Lost,183.63999999999996,5.105625,0.9793120332966092,2158.0903415350713
14015,53,1,917.34,3,4,3,343,Loyal Customers,917.34,1.0,1.0,11008.08
14712,30,3,917.07,2,2,3,223,Lost,305.69,2.7658796296296297,1.084645899938068,3978.7848618248154
17236,13,6,916.1300000000001,1,1,3,113,Lost,152.68833333333336,11.666921296296296,0.514274490040892,942.2845771223249
14141,3,4,915.1300000000003,1,2,3,123,Lost,228.78250000000008,3.426689814814815,1.1673072895908345,3204.713759769782
16216,268,1,914.9300000000002,5,5,3,553,Champions,914.9300000000002,1.0,1.0,10979.160000000002
16809,24,5,914.6899999999998,2,2,3,223,Lost,182.93799999999996,7.96724537037037,0.6275694757180005,1377.6756569867946
15587,51,4,913.6800000000002,3,2,3,323,Needs Attention,228.42000000000004,10.03837962962963,0.3984706842719378,1092.2240844167527
12940,55,2,913.5400000000001,3,3,3,333,Needs Attention,456.77000000000004,1.1026157407407406,1.8138685365188,9942.248777108309
15364,96,2,913.1900000000002,4,3,3,433,Needs Attention,456.5950000000001,5.294606481481481,0.3777428987395454,2069.706226199793
14359,20,3,912.18,2,2,3,223,Lost,304.06,2.272546296296296,1.3201051194817366,4816.693951555402
13782,13,6,911.9999999999995,1,1,3,113,Lost,151.99999999999991,10.501064814814814,0.5713706281990804,1042.180025835122
13192,96,2,911.9399999999998,4,3,3,433,Needs Attention,455.9699999999999,3.665648148148148,0.545606102705297,2985.3601758064106
14289,9,6,911.26,1,1,3,113,Lost,151.87666666666667,9.365532407407407,0.6406469743518763,1167.5919236957816
18096,12,3,911.1500000000002,1,2,3,123,Lost,303.71666666666675,1.7344675925925925,1.7296373900625925,6303.8364318221265
13689,64,1,910.0,3,4,3,343,Loyal Customers,910.0,1.0,1.0,10920.0
15511,12,5,909.23,1,2,3,123,Lost,181.846,2.459212962962963,2.03317080517329,4436.687738850505
13038,81,3,908.4600000000002,4,3,3,433,Needs Attention,302.82000000000005,7.004027777777778,0.42832497174244977,1556.4644153165839
14449,19,4,907.1000000000004,2,2,3,223,Lost,226.7750000000001,11.797152777777777,0.3390648638148329,922.6972138993051
15480,117,1,905.5,4,5,3,453,Loyal Customers,905.5,1.0,1.0,10866.0
15022,12,4,905.0399999999995,1,2,3,123,Lost,226.25999999999988,1.1955555555555555,3.345724907063197,9084.044609665423
15807,51,3,903.9000000000001,3,3,3,333,Needs Attention,301.3,1.0,3.0,10846.800000000001
17566,9,2,901.2100000000007,1,3,3,133,At Risk,450.60500000000036,1.0,2.0,10814.520000000008
16716,267,2,901.2,5,4,3,543,Champions,450.6,1.4923148148148149,1.3401997890426258,7246.728299311286
17848,82,9,901.1999999999998,4,1,3,413,Needs Attention,100.13333333333331,9.230810185185184,0.9749956742090072,1171.5548021295428
14625,197,2,899.6299999999999,5,4,3,543,Champions,449.81499999999994,5.499907407407408,0.36364248556373,1962.8621357261904
17886,32,3,899.6099999999997,2,2,3,223,Lost,299.8699999999999,7.263310185185185,0.4130348179427934,1486.281010278065
13662,86,3,897.7599999999998,4,3,3,433,Needs Attention,299.2533333333333,5.798171296296296,0.5174045137156112,1858.0203049333084
17537,30,2,897.6200000000003,2,3,3,233,At Risk,448.8100000000002,9.129606481481481,0.2190674925646363,1179.8361760552134
16361,10,4,896.6599999999997,1,2,3,123,Lost,224.16499999999994,2.0657175925925926,1.9363731104113673,5208.804939544369
15079,213,4,895.61,5,2,3,523,Needs Attention,223.9025,5.104629629629629,0.7836023943406494,2105.406421186287
15865,41,3,895.13,3,3,3,333,Needs Attention,298.37666666666667,5.768032407407407,0.520108034786238,1862.257220712821
15211,61,2,894.41,3,3,3,333,Needs Attention,447.205,10.163032407407407,0.19679165822026545,1056.0745621727256
15066,54,1,893.59,3,4,3,343,Loyal Customers,893.59,1.0,1.0,10723.08
12772,60,1,892.4700000000004,3,4,3,343,Loyal Customers,892.4700000000004,1.0,1.0,10709.640000000005
13515,73,4,891.1200000000001,4,2,3,423,Needs Attention,222.78000000000003,5.834560185185185,0.6855700983523306,1832.7756781311869
15255,67,1,890.8499999999999,3,4,3,343,Loyal Customers,890.8499999999999,1.0,1.0,10690.199999999999
14240,31,2,890.3400000000001,2,3,3,233,At Risk,445.1700000000001,6.502893518518518,0.30755539734804666,1642.9732348491593
17027,79,6,890.2900000000011,4,1,3,413,Needs Attention,148.38166666666686,7.964004629629629,0.7533898181923876,1341.4708424770033
17007,51,6,889.9300000000002,3,1,3,313,Needs Attention,148.3216666666667,10.228935185185184,0.5865713186539637,1044.014827219444
14344,128,8,889.9299999999998,4,1,3,413,Needs Attention,111.24124999999998,8.035949074074074,0.9955264681566918,1328.923304710027
14623,33,5,889.2499999999999,2,2,3,223,Lost,177.84999999999997,6.766712962962963,0.7389112006622834,1576.984284453445
17829,299,1,889.24,5,5,3,553,Champions,889.24,1.0,1.0,10670.880000000001
16347,12,2,887.6500000000001,1,3,3,133,At Risk,443.82500000000005,1.0,2.0,10651.800000000001
16900,17,3,887.1100000000004,2,2,3,223,Lost,295.70333333333343,1.5628472222222223,1.9195734281270829,6811.4911353032685
15822,4,2,885.4699999999999,1,3,3,133,At Risk,442.73499999999996,11.868333333333334,0.16851565791321443,895.2933576744839
17704,169,2,885.1899999999999,4,4,3,443,Loyal Customers,442.59499999999997,2.3669444444444445,0.8449712475061613,4487.760591479873
17109,30,6,885.0399999999998,2,1,3,213,Lost,147.50666666666663,6.768356481481481,0.8864781304613996,1569.1372091671137
15799,76,3,884.1400000000003,4,3,3,433,Needs Attention,294.7133333333334,8.629930555555555,0.3476273627797314,1229.405026112287
14597,12,2,883.1500000000002,1,3,3,133,At Risk,441.5750000000001,6.000925925925926,0.3332819009412128,1766.0274648973927
18236,30,6,882.24,2,1,3,213,Lost,147.04,7.03087962962963,0.8533782849466968,1505.7689162227473
13037,139,3,881.07,4,3,3,433,Needs Attention,293.69,3.933425925925926,0.762693910218686,2687.946893905511
15076,173,1,880.8500000000004,4,5,3,453,Loyal Customers,880.8500000000004,1.0,1.0,10570.200000000004
15653,93,2,877.44,4,3,3,433,Needs Attention,438.72,1.0,2.0,10529.28
14770,233,2,876.42,5,4,3,543,Champions,438.21,3.0324305555555555,0.6595369500996175,3468.1882428378403
15100,334,3,876.0,5,3,3,533,Needs Attention,292.0,1.3353240740740742,2.2466456332559024,7872.246298928681
13566,41,2,874.7099999999996,3,3,3,333,Needs Attention,437.3549999999998,1.3990509259259258,1.4295405284667186,7502.600373930738
16513,5,4,874.59,1,2,3,123,Lost,218.6475,1.293564814814815,3.0922300561898286,8113.300454529186
13294,190,2,873.7399999999998,5,4,3,543,Champions,436.8699999999999,1.994837962962963,1.002587697413463,5256.0058484282345
12847,23,1,871.5399999999998,2,4,3,243,Loyal Customers,871.5399999999998,1.0,1.0,10458.479999999998
15208,2,5,870.12,1,2,3,123,Lost,174.024,11.739375,0.4259170526539956,889.4374700527071
13200,20,4,870.0899999999999,2,2,3,223,Lost,217.52249999999998,3.5677083333333335,1.1211678832116787,2926.550890510948
13979,74,1,869.8700000000001,4,4,3,443,Loyal Customers,869.8700000000001,1.0,1.0,10438.440000000002
12694,71,2,869.67,3,3,3,333,Needs Attention,434.835,3.7601388888888887,0.5318952461862373,2775.44003250471
13203,10,4,869.4599999999999,1,2,3,123,Lost,217.36499999999998,7.761226851851852,0.5153824358381676,1344.3132379915594
17649,139,1,868.49,4,5,3,453,Loyal Customers,868.49,1.0,1.0,10421.880000000001
14912,17,2,867.85,2,3,3,233,At Risk,433.925,7.664212962962963,0.26095308281031976,1358.808797501616
14715,25,4,867.3799999999997,2,2,3,223,Lost,216.8449999999999,10.231550925925927,0.3909475727540311,1017.300316966174
16235,41,5,867.3099999999998,3,2,3,323,Needs Attention,173.46199999999996,9.726712962962964,0.5140482729405941,1070.0140982498558
16121,58,2,867.1099999999998,3,3,3,333,Needs Attention,433.5549999999999,5.268217592592593,0.37963504066576736,1975.1120406701607
14332,23,3,866.31,2,2,3,223,Lost,288.77,4.168541666666667,0.7196761457344194,2493.8505672447395
16567,195,2,865.6,5,4,3,543,Champions,432.8,4.739490740740741,0.42198626590995675,2191.6278706299518
13846,25,3,865.0600000000005,2,2,3,223,Lost,288.3533333333335,11.194444444444445,0.2679900744416873,927.3099751861048
16221,37,3,864.86,3,2,3,323,Needs Attention,288.2866666666667,11.03125,0.2719546742209632,940.8108781869691
12680,1,4,862.8100000000001,1,2,3,123,Lost,215.70250000000001,3.762638888888889,1.0630836809272453,2751.71769222251
16266,74,7,861.8899999999999,4,1,3,413,Needs Attention,123.12714285714284,4.429583333333333,1.5802840748753644,2334.9103565045616
12794,54,2,860.4099999999999,3,3,3,333,Needs Attention,430.2049999999999,1.5040046296296297,1.3297831406892093,6864.952272482415
13339,201,1,860.1200000000002,5,5,3,553,Champions,860.1200000000002,1.0,1.0,10321.440000000002
14577,13,4,859.7100000000004,1,2,3,123,Lost,214.9275000000001,11.668541666666666,0.3428020496705887,884.1310503669058
17064,59,3,859.3500000000007,3,3,3,333,Needs Attention,286.4500000000002,8.958518518518519,0.3348767984124359,1151.105506862908
14553,20,5,859.2700000000002,2,2,3,223,Lost,171.85400000000004,10.663425925925926,0.4688924586462901,966.9725350583947
16163,233,2,856.6000000000001,5,4,3,543,Champions,428.30000000000007,4.431643518518518,0.45129983755295205,2319.500645087153
13991,13,6,855.9700000000003,1,1,3,113,Lost,142.66166666666672,4.371296296296296,1.3725905528489728,2349.7926710442716
12693,128,4,855.91,4,2,3,423,Needs Attention,213.9775,6.406782407407407,0.6243383567038693,1603.1323286592262
16037,270,3,855.0200000000002,5,3,3,533,Needs Attention,285.0066666666667,2.965162037037037,1.0117490924704322,3460.2628361762763
12878,237,2,854.99,5,4,3,543,Champions,427.495,1.0,2.0,10259.880000000001
17560,95,4,854.9499999999998,4,2,3,423,Needs Attention,213.73749999999995,7.197314814814815,0.5557628230693031,1425.4482767493018
16877,13,6,853.7199999999999,1,1,3,113,Lost,142.28666666666666,6.529953703703704,0.9188426552851177,1568.8687033400213
14193,68,2,853.3900000000002,3,3,3,333,Needs Attention,426.6950000000001,6.730462962962963,0.2971563785442089,1521.541691315055
12379,82,2,852.2399999999999,4,3,3,433,Needs Attention,426.11999999999995,2.957800925925926,0.6761780289097412,3457.5957801482264
16070,23,2,852.15,2,3,3,233,At Risk,426.075,1.0,2.0,10225.8
16020,17,3,851.0100000000002,2,2,3,223,Lost,283.6700000000001,1.6297222222222223,1.8408044997443327,6266.172149309699
12713,1,1,848.5499999999998,1,4,3,143,Loyal Customers,848.5499999999998,1.0,1.0,10182.599999999999
14657,18,4,848.2199999999999,2,2,3,223,Lost,212.05499999999998,10.296481481481482,0.388482221542778,988.5551698710453
13221,241,2,847.41,5,4,3,543,Champions,423.705,3.9716203703703705,0.5035728024059589,2560.3957709210017
16924,22,3,846.7499999999999,2,2,3,223,Lost,282.24999999999994,2.099976851851852,1.4285871757845654,4838.624764382322
16222,319,1,846.7200000000007,5,5,3,553,Champions,846.7200000000007,1.0,1.0,10160.640000000009
15965,18,4,845.6399999999998,2,2,3,223,Lost,211.40999999999994,11.671435185185185,0.34271706405715124,869.445774147868
14803,163,3,845.5500000000002,4,3,3,433,Needs Attention,281.8500000000001,4.334189814814815,0.692170885028066,2341.0603673419255
17624,15,2,843.4799999999997,2,3,3,233,At Risk,421.73999999999984,6.790115740740741,0.2945457892565787,1490.6608939328335
15164,69,3,843.05,3,3,3,333,Needs Attention,281.01666666666665,9.030185185185186,0.3322191005475463,1120.3092508664354
17929,12,4,843.0,1,2,3,123,Lost,210.75,9.906041666666667,0.4037939809459715,1021.1949778123619
13929,170,2,842.65,4,4,3,443,Loyal Customers,421.325,5.233680555555556,0.38214025077953956,1932.0628939162739
16108,85,1,842.5,4,4,3,443,Loyal Customers,842.5,1.0,1.0,10110.0
16560,27,2,841.4099999999997,2,3,3,233,At Risk,420.70499999999987,11.061087962962963,0.1808140398753555,912.8324477491369
14862,26,2,841.2000000000002,2,3,3,233,At Risk,420.6000000000001,4.098171296296297,0.4880225484492292,2463.1474065329503
17076,37,3,841.08,3,2,3,323,Needs Attention,280.36,10.944097222222222,0.2741203718392081,922.2286493860847
13940,18,4,839.1400000000001,2,2,3,223,Lost,209.78500000000003,4.232175925925926,0.9451402942624296,2379.315079582126
17115,9,3,837.4999999999997,1,2,3,123,Lost,279.1666666666666,7.49962962962963,0.40001975406192897,1340.0661761074616
16554,43,3,837.1,3,3,3,333,Needs Attention,279.03333333333336,9.636342592592593,0.31132143457685746,1042.4286915371497
15832,255,1,836.7899999999998,5,5,3,553,Champions,836.7899999999998,1.0,1.0,10041.479999999998
12728,72,4,836.33,3,2,3,323,Needs Attention,209.0825,8.702777777777778,0.4596233641876796,1153.1904245132462
16747,38,2,836.0600000000001,3,3,3,333,Needs Attention,418.03000000000003,1.0018287037037037,1.996349268698445,10014.406617528131
17169,58,2,835.7799999999999,3,3,3,333,Needs Attention,417.88999999999993,4.196041666666667,0.4766396901842014,2390.1955215729104
17759,18,3,834.9899999999998,2,2,3,223,Lost,278.3299999999999,5.070069444444444,0.5917078716322646,1976.2806229368978
13835,26,4,834.5699999999999,2,2,3,223,Lost,208.64249999999998,6.3336805555555555,0.6315443232278932,1581.2038375089082
17075,18,4,834.1199999999995,2,2,3,223,Lost,208.5299999999999,9.998101851851851,0.4000759403405276,1001.1340300705222
16644,178,2,833.7799999999996,4,4,3,443,Loyal Customers,416.8899999999998,1.1663425925925925,1.7147620370737904,8578.405747628305
15862,9,4,832.8799999999999,1,2,3,123,Lost,208.21999999999997,12.169606481481482,0.32868770293327143,821.2722420571891
14644,68,2,830.76,3,3,3,333,Needs Attention,415.38,7.6920370370370375,0.26000914847003875,1296.0312010978164
13681,18,4,827.83,2,2,3,223,Lost,206.9575,4.5942592592592595,0.8706517795961143,2162.254988109154
12461,95,2,826.8800000000001,4,3,3,433,Needs Attention,413.44000000000005,2.00912037037037,0.9954605157038506,4938.7583473512
12781,64,2,826.7399999999998,3,3,3,333,Needs Attention,413.3699999999999,7.369305555555556,0.27139599313971235,1346.2435402099545
16494,297,1,826.5299999999999,5,5,3,553,Champions,826.5299999999999,1.0,1.0,9918.359999999999
17921,65,4,826.5199999999999,3,2,3,323,Needs Attention,206.62999999999997,6.741134259259259,0.5933719528736303,1471.3013594673384
15525,3,3,825.9200000000004,1,2,3,123,Lost,275.3066666666668,12.368657407407408,0.24254855649921583,801.3028151353296
12427,22,3,825.8,2,2,3,223,Lost,275.26666666666665,11.664166666666667,0.2571979709937844,849.5763377866685
16869,23,4,825.4199999999997,2,2,3,223,Lost,206.35499999999993,5.098634259259259,0.7845238149286529,1942.6849419552252
16284,32,2,823.97,2,3,3,233,At Risk,411.985,1.0,2.0,9887.64
16164,18,3,822.4800000000001,2,2,3,223,Lost,274.16,1.0,3.0,9869.76
12778,20,6,822.2300000000001,2,1,3,213,Lost,137.03833333333336,9.762384259259258,0.6146039574614391,1010.6916238870383
13893,298,1,821.1,5,5,3,553,Champions,821.1,1.0,1.0,9853.2
13220,79,4,819.29,4,2,3,423,Needs Attention,204.8225,5.270347222222222,0.7589632772455958,1865.4330702436323
17764,51,2,818.8199999999998,3,3,3,333,Needs Attention,409.4099999999999,5.359537037037037,0.3731665601299172,1833.3374565934726
16092,115,3,817.8600000000001,4,3,3,433,Needs Attention,272.62000000000006,4.659907407407408,0.6437896159119358,2106.119101078944
16943,212,3,816.7299999999999,5,3,3,533,Needs Attention,272.2433333333333,3.5638194444444444,0.8417934877920459,2750.07198113759
15649,337,2,816.0,5,4,3,543,Champions,408.0,1.038148148148148,1.9265073135925797,9432.17980734927
15399,2,3,815.7699999999999,1,2,3,123,Lost,271.9233333333333,2.59599537037037,1.1556260978893773,3770.900407500869
14499,27,3,815.3200000000004,2,2,3,223,Lost,271.7733333333335,8.401527777777778,0.35707791241672315,1164.5310542064115
13280,123,3,814.8600000000001,4,3,3,433,Needs Attention,271.62000000000006,7.161203703703704,0.4189239859841481,1365.457596876172
16460,29,3,814.7199999999998,2,2,3,223,Lost,271.57333333333327,1.771550925925926,1.6934314199474723,5518.689785838416
13811,184,3,814.5,5,3,3,533,Needs Attention,271.5,1.8544907407407407,1.6176947849314727,5270.449609306738
18064,134,2,814.0,4,4,3,443,Loyal Customers,407.0,3.4021064814814816,0.5878710766069496,2871.162338148342
16600,5,6,813.5200000000002,1,1,3,113,Lost,135.5866666666667,11.138587962962964,0.5386679191249971,876.4342511331355
16621,52,4,813.4800000000001,3,2,3,323,Needs Attention,203.37000000000003,7.533472222222223,0.53096366217437,1295.7849597168197
14421,58,2,813.11,3,3,3,333,Needs Attention,406.555,5.136921296296296,0.38933826014465,1899.4489962372984
15644,167,4,812.9999999999997,4,2,3,423,Needs Attention,203.24999999999991,3.1656712962962965,1.2635550648230072,3081.810803103313
17980,166,3,811.4499999999998,4,3,3,433,Needs Attention,270.4833333333333,6.4613657407407405,0.4642981252530174,1507.0188549462437
16276,177,1,810.6000000000001,4,5,3,453,Loyal Customers,810.6000000000001,1.0,1.0,9727.2
